t,x,y,vx,vy,r
 3.04496,   0.86086,  -0.40216,   3.33828,   4.24865,   0.95016
 3.04596,   0.86415,  -0.39790,   3.29866,   4.26716,   0.95136
 3.04696,   0.86741,  -0.39361,   3.25904,   4.28540,   0.95254
 3.04796,   0.87063,  -0.38931,   3.21942,   4.30338,   0.95371
 3.04896,   0.87381,  -0.38499,   3.17979,   4.32110,   0.95486
 3.04996,   0.87695,  -0.38065,   3.14017,   4.33856,   0.95600
 3.05096,   0.88005,  -0.37629,   3.10054,   4.35576,   0.95713
 3.05196,   0.88311,  -0.37192,   3.06092,   4.37270,   0.95824
 3.05296,   0.88614,  -0.36753,   3.02130,   4.38939,   0.95933
 3.05396,   0.88912,  -0.36312,   2.98167,   4.40582,   0.96041
 3.05496,   0.89206,  -0.35870,   2.94205,   4.42200,   0.96148
 3.05596,   0.89496,  -0.35426,   2.90243,   4.43793,   0.96253
 3.05696,   0.89782,  -0.34981,   2.86281,   4.45362,   0.96356
 3.05796,   0.90065,  -0.34534,   2.82319,   4.46906,   0.96459
 3.05896,   0.90343,  -0.34086,   2.78357,   4.48425,   0.96559
 3.05996,   0.90618,  -0.33636,   2.74395,   4.49919,   0.96659
 3.06096,   0.90888,  -0.33184,   2.70434,   4.51390,   0.96757
 3.06196,   0.91154,  -0.32732,   2.66473,   4.52836,   0.96853
 3.06296,   0.91417,  -0.32277,   2.62512,   4.54258,   0.96948
 3.06396,   0.91675,  -0.31822,   2.58551,   4.55657,   0.97041
 3.06496,   0.91930,  -0.31365,   2.54591,   4.57031,   0.97133
 3.06596,   0.92181,  -0.30906,   2.50630,   4.58383,   0.97224
 3.06696,   0.92427,  -0.30447,   2.46671,   4.59710,   0.97313
 3.06796,   0.92670,  -0.29986,   2.42711,   4.61015,   0.97401
 3.06896,   0.92909,  -0.29523,   2.38752,   4.62296,   0.97487
 3.06996,   0.93144,  -0.29060,   2.34793,   4.63554,   0.97572
 3.07096,   0.93374,  -0.28595,   2.30834,   4.64789,   0.97655
 3.07196,   0.93601,  -0.28129,   2.26876,   4.66001,   0.97737
 3.07296,   0.93824,  -0.27662,   2.22918,   4.67190,   0.97817
 3.07396,   0.94043,  -0.27193,   2.18960,   4.68357,   0.97896
 3.07496,   0.94258,  -0.26724,   2.15003,   4.69501,   0.97973
 3.07596,   0.94469,  -0.26253,   2.11046,   4.70623,   0.98049
 3.07696,   0.94676,  -0.25782,   2.07090,   4.71723,   0.98124
 3.07796,   0.94879,  -0.25309,   2.03133,   4.72800,   0.98197
 3.07896,   0.95079,  -0.24835,   1.99178,   4.73855,   0.98269
 3.07996,   0.95274,  -0.24360,   1.95222,   4.74889,   0.98339
 3.08096,   0.95465,  -0.23884,   1.91267,   4.75900,   0.98408
 3.08196,   0.95652,  -0.23407,   1.87312,   4.76889,   0.98475
 3.08296,   0.95836,  -0.22929,   1.83358,   4.77857,   0.98541
 3.08396,   0.96015,  -0.22451,   1.79404,   4.78803,   0.98605
 3.08496,   0.96191,  -0.21971,   1.75450,   4.79727,   0.98668
 3.08596,   0.96362,  -0.21490,   1.71497,   4.80630,   0.98729
 3.08696,   0.96530,  -0.21009,   1.67544,   4.81512,   0.98789
 3.08796,   0.96693,  -0.20526,   1.63591,   4.82372,   0.98848
 3.08896,   0.96853,  -0.20043,   1.59639,   4.83211,   0.98905
 3.08996,   0.97009,  -0.19559,   1.55687,   4.84029,   0.98961
 3.09096,   0.97160,  -0.19074,   1.51735,   4.84826,   0.99015
 3.09196,   0.97308,  -0.18589,   1.47784,   4.85602,   0.99068
 3.09296,   0.97452,  -0.18102,   1.43833,   4.86356,   0.99119
 3.09396,   0.97592,  -0.17615,   1.39882,   4.87090,   0.99169
 3.09496,   0.97728,  -0.17127,   1.35931,   4.87803,   0.99217
 3.09596,   0.97860,  -0.16639,   1.31981,   4.88496,   0.99264
 3.09696,   0.97988,  -0.16150,   1.28031,   4.89167,   0.99310
 3.09796,   0.98112,  -0.15660,   1.24082,   4.89818,   0.99354
 3.09896,   0.98232,  -0.15169,   1.20132,   4.90448,   0.99396
 3.09996,   0.98348,  -0.14678,   1.16183,   4.91058,   0.99438
 3.10096,   0.98460,  -0.14187,   1.12234,   4.91648,   0.99477
 3.10196,   0.98569,  -0.13695,   1.08286,   4.92217,   0.99515
 3.10296,   0.98673,  -0.13202,   1.04337,   4.92765,   0.99552
 3.10396,   0.98773,  -0.12708,   1.00389,   4.93293,   0.99588
 3.10496,   0.98870,  -0.12215,   0.96441,   4.93801,   0.99622
 3.10596,   0.98962,  -0.11720,   0.92493,   4.94289,   0.99654
 3.10696,   0.99051,  -0.11226,   0.88545,   4.94757,   0.99685
 3.10796,   0.99136,  -0.10730,   0.84598,   4.95204,   0.99715
 3.10896,   0.99216,  -0.10235,   0.80650,   4.95631,   0.99743
 3.10996,   0.99293,  -0.09739,   0.76703,   4.96038,   0.99769
 3.11096,   0.99366,  -0.09242,   0.72756,   4.96426,   0.99795
 3.11196,   0.99434,  -0.08746,   0.68809,   4.96793,   0.99818
 3.11296,   0.99499,  -0.08248,   0.64862,   4.97140,   0.99841
 3.11396,   0.99560,  -0.07751,   0.60915,   4.97467,   0.99861
 3.11496,   0.99617,  -0.07253,   0.56968,   4.97774,   0.99881
 3.11596,   0.99670,  -0.06755,   0.53021,   4.98062,   0.99899
 3.11696,   0.99719,  -0.06257,   0.49074,   4.98329,   0.99915
 3.11796,   0.99764,  -0.05758,   0.45128,   4.98577,   0.99930
 3.11896,   0.99806,  -0.05259,   0.41181,   4.98805,   0.99944
 3.11996,   0.99843,  -0.04760,   0.37234,   4.99013,   0.99956
 3.12096,   0.99876,  -0.04261,   0.33287,   4.99201,   0.99967
 3.12196,   0.99905,  -0.03762,   0.29340,   4.99369,   0.99976
 3.12296,   0.99931,  -0.03262,   0.25394,   4.99518,   0.99984
 3.12396,   0.99952,  -0.02763,   0.21447,   4.99647,   0.99990
 3.12496,   0.99970,  -0.02263,   0.17499,   4.99756,   0.99995
 3.12596,   0.99983,  -0.01763,   0.13552,   4.99845,   0.99999
 3.12696,   0.99993,  -0.01263,   0.09605,   4.99915,   1.00001
 3.12796,   0.99999,  -0.00763,   0.05657,   4.99965,   1.00002
 3.12896,   1.00000,  -0.00263,   0.01710,   4.99995,   1.00001
 3.12996,   0.99998,   0.00237,  -0.02238,   5.00005,   0.99998
 3.13096,   0.99992,   0.00737,  -0.06186,   4.99996,   0.99995
 3.13196,   0.99982,   0.01237,  -0.10134,   4.99967,   0.99989
 3.13296,   0.99968,   0.01737,  -0.14082,   4.99918,   0.99983
 3.13396,   0.99950,   0.02237,  -0.18031,   4.99849,   0.99975
 3.13496,   0.99928,   0.02736,  -0.21980,   4.99761,   0.99965
 3.13596,   0.99902,   0.03236,  -0.25929,   4.99653,   0.99954
 3.13696,   0.99872,   0.03736,  -0.29878,   4.99525,   0.99942
 3.13795,   0.99838,   0.04235,  -0.33828,   4.99377,   0.99928
 3.13895,   0.99800,   0.04734,  -0.37778,   4.99209,   0.99912
 3.13995,   0.99759,   0.05233,  -0.41728,   4.99022,   0.99896
 3.14095,   0.99713,   0.05732,  -0.45679,   4.98815,   0.99877
 3.14195,   0.99663,   0.06231,  -0.49630,   4.98588,   0.99858
 3.14295,   0.99610,   0.06729,  -0.53581,   4.98341,   0.99837
 3.14395,   0.99552,   0.07227,  -0.57533,   4.98074,   0.99814
 3.14495,   0.99491,   0.07725,  -0.61485,   4.97787,   0.99790
 3.14595,   0.99425,   0.08222,  -0.65438,   4.97480,   0.99765
 3.14695,   0.99356,   0.08719,  -0.69391,   4.97153,   0.99738
 3.14795,   0.99282,   0.09216,  -0.73344,   4.96806,   0.99709
 3.14895,   0.99205,   0.09713,  -0.77298,   4.96439,   0.99679
 3.14995,   0.99124,   0.10209,  -0.81253,   4.96052,   0.99648
 3.15095,   0.99039,   0.10704,  -0.85207,   4.95645,   0.99615
 3.15195,   0.98950,   0.11200,  -0.89163,   4.95217,   0.99581
 3.15295,   0.98856,   0.11694,  -0.93119,   4.94769,   0.99546
 3.15395,   0.98759,   0.12189,  -0.97075,   4.94301,   0.99509
 3.15495,   0.98658,   0.12682,  -1.01032,   4.93813,   0.99470
 3.15595,   0.98553,   0.13176,  -1.04989,   4.93304,   0.99430
 3.15695,   0.98444,   0.13668,  -1.08947,   4.92775,   0.99389
 3.15795,   0.98331,   0.14161,  -1.12906,   4.92226,   0.99346
 3.15895,   0.98215,   0.14652,  -1.16865,   4.91655,   0.99302
 3.15995,   0.98094,   0.15143,  -1.20825,   4.91065,   0.99256
 3.16095,   0.97969,   0.15634,  -1.24785,   4.90453,   0.99209
 3.16195,   0.97840,   0.16124,  -1.28746,   4.89821,   0.99160
 3.16295,   0.97708,   0.16613,  -1.32708,   4.89168,   0.99110
 3.16395,   0.97571,   0.17101,  -1.36670,   4.88495,   0.99058
 3.16495,   0.97430,   0.17589,  -1.40633,   4.87800,   0.99005
 3.16595,   0.97286,   0.18076,  -1.44596,   4.87084,   0.98951
 3.16695,   0.97137,   0.18563,  -1.48561,   4.86348,   0.98895
 3.16795,   0.96985,   0.19048,  -1.52525,   4.85590,   0.98837
 3.16895,   0.96828,   0.19533,  -1.56491,   4.84811,   0.98779
 3.16995,   0.96668,   0.20017,  -1.60457,   4.84011,   0.98718
 3.17095,   0.96503,   0.20500,  -1.64424,   4.83190,   0.98657
 3.17195,   0.96335,   0.20983,  -1.68392,   4.82347,   0.98593
 3.17295,   0.96162,   0.21464,  -1.72360,   4.81483,   0.98529
 3.17395,   0.95986,   0.21945,  -1.76329,   4.80597,   0.98463
 3.17495,   0.95806,   0.22424,  -1.80298,   4.79689,   0.98395
 3.17595,   0.95622,   0.22903,  -1.84269,   4.78760,   0.98326
 3.17695,   0.95433,   0.23381,  -1.88240,   4.77809,   0.98256
 3.17795,   0.95241,   0.23858,  -1.92212,   4.76836,   0.98184
 3.17895,   0.95045,   0.24334,  -1.96184,   4.75841,   0.98110
 3.17995,   0.94845,   0.24808,  -2.00157,   4.74823,   0.98036
 3.18095,   0.94641,   0.25282,  -2.04131,   4.73784,   0.97959
 3.18195,   0.94433,   0.25755,  -2.08106,   4.72722,   0.97882
 3.18295,   0.94220,   0.26227,  -2.12081,   4.71638,   0.97802
 3.18395,   0.94004,   0.26697,  -2.16057,   4.70531,   0.97722
